id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd11795_m0	Ferricytochrome b5	*	1				C00996	cpd11795
E-00228_c0	2.7.8.15	*	1					cpd00000
cpd03640_e0	6-Oxohexanoate	C6H9O3	1	PNPPVRALIYXJBW-UHFFFAOYSA-M	O=CCCCCC(=O)[O-]	-107.02	C06102	cpd03640
cpd03640_c0	6-Oxohexanoate	C6H9O3	1	PNPPVRALIYXJBW-UHFFFAOYSA-M	O=CCCCCC(=O)[O-]	-107.02	C06102	cpd03640
cpd00049_e0	Carboxylic acid	CO2R	1				C00060	cpd00049
E-00208_c0	5.1.3.3	*	1					cpd00000
E-00209_c0	2.4.1.141	*	1					cpd00000
cpd01831_c0	4-Imidazoleacetate	C5H5N2O2	1	PRJKNHOMHKJCEJ-UHFFFAOYSA-M	O=C([O-])Cc1cnc[nH]1	-44.46	C02835	cpd01831
cpd03458_e0	Methylimidazoleacetaldehyde	C6H8N2O	1	GCQHUBANENYTLB-UHFFFAOYSA-N	Cn1cnc(CC=O)c1	20.51	C05827	cpd03458
cpd03052_c0	Imidazole acetaldehyde	C5H6N2O	1	MQSRGWNVEZRLDK-UHFFFAOYSA-N	O=CCc1cnc[nH]1	8.24	C05130	cpd03052
cpd00274_e0	Citrulline	C6H13N3O3	1	RHGKLRLOHDJJDR-BYPYZUCNSA-N	N=C(O)NCCCC(N)C(=O)O	-123.87	C00327	cpd00274
cpd03052_e0	Imidazole acetaldehyde	C5H6N2O	1	MQSRGWNVEZRLDK-UHFFFAOYSA-N	O=CCc1cnc[nH]1	8.24	C05130	cpd03052
E-00210_c0	4.2.1.20	*	1					cpd00000
E-00214_m0	4.2.1.114	*	1					cpd00000
cpd00362_e0	Estrone	C18H22O2	1	DNXHEGUUPJUMQT-CBZIJGRNSA-N	CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O	-16.98	C00468	cpd00362
E-00213_c0	5.1.3.1	*	1					cpd00000
cpd01682_e0	O-Acetylcarnitine	C9H17NO4	1	RDHQFKQIGNGIED-UHFFFAOYSA-N	CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	-103.28	C02571	cpd01682
E-00212_c0	4.2.1.17	*	1					cpd00000
cpd03224_e0	Vitamin D2	C28H44O	1	MECHNRXZTMCUDQ-DAZNFBTHSA-N	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	134.05	C05441	cpd03224
E-00211_c0	4.2.1.114	*	1					cpd00000
cpd02654_e0	4-Methyl-5--2-phosphoethyl-thiazole	C6H9NO4PS	1	OCYMERZCMYJQQO-UHFFFAOYSA-L	Cc1ncsc1CCOP(=O)([O-])[O-]	-219.61	C04327	cpd02654
E-00218_z0	2.A.29.7.#	*	1					cpd00000
cpd02636_e0	4-Methyl-5--2-hydroxyethyl-thiazole	C6H9NOS	1	BKAWJIRCKVUVED-UHFFFAOYSA-N	Cc1ncsc1CCO	-7.11	C04294	cpd02636
E-00217_z0	2.A.29.2.#	*	1					cpd00000
E-00216_c0	2.3.1.23	*	1					cpd00000
cpd00113_e0	Isopentenyldiphosphate	C5H10O7P2	1	NUHSROFQTUXZQQ-UHFFFAOYSA-L	C=C(C)CCOP(=O)(O)OP(=O)([O-])[O-]	-439.84	C00129	cpd00113
E-00215_m0	4.2.1.36	*	1					cpd00000
cpd00919_e0	Homocitrate	C7H7O7	1	XKJVEVRQMLKSMO-SSDOTTSWSA-K	O=C([O-])CCC(O)(CC(=O)[O-])C(=O)[O-]	-278.82	C01251	cpd00919
cpd00085_e0	beta-Alanine	C3H7NO2	1	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
M-00482_e0	C00900_2-Acetolactate_C5H8O4	*	1					cpd00000
cpd11979_e0	Steryl ester	C18H27O2R	1				C01958	cpd11979
E-00248_c0	2.7.2.11	*	1					cpd00000
cpd00012_e0	PPi	H2O7P2	1	XPPKVPWEQAFLFU-UHFFFAOYSA-L	O=P([O-])([O-])OP(=O)(O)O	-480.93	C00013	cpd00012
E-00249_c0	4.2.1.51	*	1					cpd00000
cpd00830_e0	4-Hydroxy-2-oxoglutarate	C5H4O6	1	WXSKVKPSMAHCSG-UWTATZPHSA-L	O=C([O-])C(=O)CC(O)C(=O)[O-]	-226.94	C01127	cpd00830
E-00244_c0	2.5.1.78	*	1					cpd00000
E-00245_c0	2.7.1.1	*	1					cpd00000
E-00246_z0	2.A.57.5.#	*	1					cpd00000
E-00247_c0	4.6.1.1	*	1					cpd00000
E-00240_c0	4.2.1.1	*	1					cpd00000
E-00241_c0	4.2.1.109	*	1					cpd00000
E-00242_c0	2.6.1.62	*	1					cpd00000
E-00243_c0	2.7.1.6	*	1					cpd00000
cpd03409_e0	4-Amino-4-cyanobutanoic acid	C5H7N2O2	1	DXWQLTOXWVWMOH-UHFFFAOYSA-M	N#CC(N)CCC(=O)[O-]	-63.24	C05715	cpd03409
cpd03314_e0	Vanillylmandelic acid	C9H9O5	1	CGQCWMIAEPEHNQ-MRVPVSSYSA-M	COc1cc(C(O)C(=O)O)ccc1[O-]	-152.23	C05584	cpd03314
cpd00683_e0	Dihydropteroate	C14H13N6O3	1	WBFYVDCHGVNRBH-UHFFFAOYSA-M	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)O)cc1)=N2	12.16	C00921	cpd00683
E-00239_z0	2.A.1.14.#	*	1					cpd00000
cpd01418_c0	TSH	C27H50N9O10S2	1	PHDOXVGRXXAYEB-VJANTYMQSA-O	NC(CCC(O)=NC(CS)C(O)=NCC(O)=NCCCNCCCCN=C(O)CN=C(O)C(CS)N=C(O)CCC([NH3+])C(=O)O)C(=O)O	-322.818	C02090	cpd01418
cpd02026_c0	TSST	C27H48N9O10S2	1	LZMSXDHGHZKXJD-WPOPZESYSA-O	NC(CCC(O)=NC1CSSCC(N=C(O)CCC([NH3+])C(=O)O)C(O)=NCC(O)=NCCCCNCCCN=C(O)CN=C1O)C(=O)O	-315.64	C03170	cpd02026
E-00237_c0	2.7.1.137	*	1					cpd00000
cpd11482_m0	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C10H19O2RS	1				C04619	cpd11482
E-00238_c0	4.1.1.50	*	1					cpd00000
E-00235_c0	1.14.13.8	*	1					cpd00000
E-00236_c0	3.1.2.14	*	1					cpd00000
E-00233_m0	2.1.2.11	*	1					cpd00000
E-00234_c0	2.7.1.108	*	1					cpd00000
E-00231_c0	2.4.2.7	*	1					cpd00000
E-00232_c0	2.4.2.8	*	1					cpd00000
E-00230_c0	2.4.2.22	*	1					cpd00000
E-00266_c0	3.5.1.19	*	1					cpd00000
E-00267_c0	3.6.1.1	*	1					cpd00000
E-00268_c0	2.7.1.68	*	1					cpd00000
E-00269_c0	2.7.1.67	*	1					cpd00000
E-00260_c0	5.3.3.2	*	1					cpd00000
E-00261_r0	2.3.1.22	*	1					cpd00000
E-00262_e0	3.2.1.26	*	1					cpd00000
E-00263_c0	4.1.1.48	*	1					cpd00000
E-00264_c0	2.5.1.47	*	1					cpd00000
E-00265_c0	2.3.1.20	*	1					cpd00000
E-00257_c0	1.1.1.307	*	1					cpd00000
E-00258_c0	1.8.1.9	*	1					cpd00000
E-00255_z0	2.A.66.1.#	*	1					cpd00000
E-00256_c0	4.1.1.49	*	1					cpd00000
E-00259_c0	2.3.1.22	*	1					cpd00000
E-00250_c0	1.8.1.2	*	1					cpd00000
E-00253_m0	1.4.4.2	*	1					cpd00000
E-00254_m0	2.1.2.10	*	1					cpd00000
E-00251_m0	1.8.1.4	*	1					cpd00000
E-00252_z0	2.A.7.9.#	*	1					cpd00000
cpd17677_m0	2-Polyprenyl-6-methoxyphenol	C17H24O2	1	ZNGWNKADFSBHQZ-SDNWHVSQSA-N	COc1cccc(CC=C(C)CCC=C(C)C)c1O	18.2	C17552	cpd17677
cpd02996_e0	GM2	C50H85N3O26R	1				C04884	cpd02996
cpd02996_c0	GM2	C50H85N3O26R	1				C04884	cpd02996
cpd12790_e0	Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol	C53H90N2O27P2	1	LXNPFZYOWOXRQK-SGCJZEHESA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2N=C(C)[O-])C(O)C1N=C(C)[O-]	-969.54	C05861	cpd12790
cpd12790_c0	Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol	C53H90N2O27P2	1	LXNPFZYOWOXRQK-SGCJZEHESA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2N=C(C)[O-])C(O)C1N=C(C)[O-]	-969.54	C05861	cpd12790
cpd00283_e0	Geranyldiphosphate	C10H18O7P2	1	GVVPGTZRZFNKDS-JXMROGBWSA-L	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-411.09	C00341	cpd00283
cpd00080_r0	Glycerol-3-phosphate	C3H8O6P	1	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093	cpd00080
cpd11631_m0	Aromatic aldehyde	C7H6O	1	HUMNYLRZRPPJDN-UHFFFAOYSA-N	O=Cc1ccccc1	-0.35	C00193	cpd11631
cpd00202_e0	DMAPP	C5H10O7P2	1	CBIDRCWHNCKSTO-UHFFFAOYSA-L	CC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-439.18	C00235	cpd00202
cpd14514_r0	Episterol	C28H46O	1	BTCAEOLDEYPGGE-LPWCLQGBSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)C	36.52	C15777	cpd14514
cpd11830_c0	S-Aminomethyldihydrolipoylprotein	C9H20N2ORS2	1				C01242	cpd11830
cpd03233_c0	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	C48H77N7O21P3S	1	PXHZOQNODUPJKC-YZBUYOTGSA-J	CC(CCC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-900.06	C05450	cpd03233
cpd12005_c0	Lipoylprotein	C8H14NORS2	1				C02051	cpd12005
M-00407_c0	C00085_D-Fructose 6-phosphate_C6H13O9P	*	1					cpd00000
cpd02361_m0	4-Hydroxyphenylacetaldehyde	C8H8O2	1	IPRPPFIAVHPVJH-UHFFFAOYSA-N	O=CCc1ccc(O)cc1	-36.66	C03765	cpd02361
cpd03597_m0	Tyrosol	C8H10O2	1	YCCILVSKPBXVIP-UHFFFAOYSA-N	OCCc1ccc(O)cc1	-46.14	C06044	cpd03597
cpd01624_m0	Uroporphyrin III	C40H28N4O16	1	NSANOMGMHAWOAF-UJJXFSCMSA-F	O=C([O-])CCc1c(CC(=O)[O-])c2cc3nc(cc4nc(cc5nc(cc1n2)c(CCC(=O)[O-])c5CC(=O)[O-])c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-]		C02469	cpd01624
cpd00755_m0	Hydroxymethylbilane	C40H38N4O17	1	WDFJYRZCZIUBPR-UHFFFAOYSA-F	O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-]	-479.5	C01024	cpd00755
cpd00046_e0	CMP	C9H13N3O8P	1	IERHLVCPSMICTF-XVFCMESISA-L	N=c1ccn(C2OC(COP(=O)([O-])O)C(O)C2O)c([O-])n1	-345.38	C00055	cpd00046
cpd00586_e0	D-Arginine	C6H15N4O2	1	ODKSFYDXXFIFQN-SCSAIBSYSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00792	cpd00586
cpd00219_e0	Prephenate	C10H8O6	1	FPWMCUPFBRFMLH-XGAOUMNUSA-L	O=C([O-])C(=O)CC1(C(=O)[O-])C=CC(O)C=C1	-186.17	C00254	cpd00219
cpd08210_e0	ADC	C10H10NO5	1	OIUJHGOLFKDBSU-HTQZYQBOSA-M	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)[O-]	-134.24	C11355	cpd08210
cpd03303_c0	4-Oxoglutaramate	C5H6NO4	1	UGKYJAWJZICPEX-UHFFFAOYSA-M	NC(=O)C(=O)CCC(=O)[O-]	-146.46	C05572	cpd03303
cpd11474_e0	Decanoyl-ACP	C10H19ORS	1				C05755	cpd11474
cpd17684_m0	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	C18H24O3	1	GKCNNWJPOJGTLV-UKTHLTGXSA-N	COC1=CC(=O)C(C)=C(CC=C(C)CCC=C(C)C)C1=O	-2.43	C17561	cpd17684
cpd17685_m0	2-Polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	C18H24O4	1	JVLAJUCFVRPDAQ-FMIVXFBMSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)C)C1=O	-40.69	C17562	cpd17685
cpd03303_e0	4-Oxoglutaramate	C5H6NO4	1	UGKYJAWJZICPEX-UHFFFAOYSA-M	NC(=O)C(=O)CCC(=O)[O-]	-146.46	C05572	cpd03303
cpd17683_m0	2-Polyprenyl-6-methoxy-1,4-benzoquinone	C17H22O3	1	CNUQZHQKEQFDPU-MDWZMJQESA-N	COC1=CC(=O)C=C(CC=C(C)CCC=C(C)C)C1=O	-2.02	C17560	cpd17683
cpd01710_m0	2-Isopropylmaleate	C7H8O4	1	NJMGRJLQRLFQQX-HYXAFXHYSA-L	CC(C)C(=CC(=O)[O-])C(=O)[O-]	-143.02	C02631	cpd01710
cpd12572_e0	1-Phosphatidyl-1D-myo-inositol 3-phosphate	C11H16O16P2R2	1				C04549	cpd12572
cpd00343_e0	N-Carbamoyl-L-aspartate	C5H6N2O5	1	HLKXYZVTANABHZ-REOHCLBHSA-L	N=C(O)NC(CC(=O)[O-])C(=O)[O-]	-203.96	C00438	cpd00343
cpd00586_c0	D-Arginine	C6H15N4O2	1	ODKSFYDXXFIFQN-SCSAIBSYSA-O	N=C(N)NCCCC([NH3+])C(=O)O	-73.77	C00792	cpd00586
cpd02506_c0	5-Amino-4-imidazolecarboxyamide	C4H6N4O	1	PYNDTGFTPOZGRW-UHFFFAOYSA-N	N=C(O)C1N=CNC1=N	-5.28	C04051	cpd02506
cpd00489_e0	4-Hydroxyphenylacetate	C8H7O3	1	XQXPVVBIMDBYFF-UHFFFAOYSA-M	O=C(O)Cc1ccc([O-])cc1	-89.36	C00642	cpd00489
cpd00806_c0	L-Fuculose1-phosphate	C6H12O8P	1	KNYGWWDTPGSEPD-LFRDXLMFSA-L	CC(O)C(O)C(O)C(=O)COP(=O)([O-])[O-]	-393.69	C01099	cpd00806
cpd00863_e0	beta-D-Glucose 6-phosphate	C6H12O9P	1	NBSCHQHZLSJFNQ-VFUOTHLCSA-L	O=P([O-])([O-])OCC1OC(O)C(O)C(O)C1O	-430.78	C01172	cpd00863
cpd00689_m0	Porphobilinogen	C10H13N2O4	1	QSHWIQZFGQKFMA-UHFFFAOYSA-M	NCc1[nH]cc(CCC(=O)[O-])c1CC(=O)O	-118.18	C00931	cpd00689
cpd11488_e0	Acetoacetyl-ACP	C4H5O2RS	1				C05744	cpd11488
cpd02569_m0	2-Oxo-3-hydroxyisovalerate	C5H7O4	1	DNOPJXBPONYBLB-UHFFFAOYSA-M	CC(C)(O)C(=O)C(=O)[O-]	-150.72	C04181	cpd02569
cpd00096_e0	CDP	C9H13N3O11P2	1	ZWIADYZPOWUWEW-XVFCMESISA-L	N=c1ccn(C2OC(COP(=O)(O)OP(=O)([O-])O)C(O)C2O)c([O-])n1	-553.38	C00112	cpd00096
cpd00052_e0	CTP	C9H13N3O14P3	1	PCDQPRRSZKQHHS-XVFCMESISA-K	N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C2O)c([O-])n1	-761.38	C00063	cpd00052
cpd03314_c0	Vanillylmandelic acid	C9H9O5	1	CGQCWMIAEPEHNQ-MRVPVSSYSA-M	COc1cc(C(O)C(=O)O)ccc1[O-]	-152.23	C05584	cpd03314
cpd03314_m0	Vanillylmandelic acid	C9H9O5	1	CGQCWMIAEPEHNQ-MRVPVSSYSA-M	COc1cc(C(O)C(=O)O)ccc1[O-]	-152.23	C05584	cpd03314
cpd00091_e0	UMP	C9H12N2O9P	1	DJJCXFVJDGTHFX-XVFCMESISA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])O)C(O)C1O	-397.77	C00105	cpd00091
E-00500_c0	1.1.1.8	*	1					cpd00000
E-00501_c0	1.14.13.132	*	1					cpd00000
E-00502_c0	3.1.3.21	*	1					cpd00000
cpd02498_m0	2,3-Dihydroxy-isovalerate	C5H9O4	1	JTEYKUFKXGDTEU-VKHMYHEASA-M	CC(C)(O)C(O)C(=O)[O-]	-161.2	C04039	cpd02498
E-00503_c0	1.3.1.70	*	1					cpd00000
M-00148_c0	C00092_D-Glucose 6-phosphate_C6H13O9P	*	1					cpd00000
E-00504_m0	2.A.9.1.#	*	1					cpd00000
cpd10162_m0	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	C6H9O4	1	YJVOWRAWFXRESP-ZCFIWIBFSA-M	CCC(C)(O)C(=O)C(=O)[O-]	-149.1	C14463	cpd10162
cpd00557_m0	Siroheme	C42H36FeN4O16	1	DLKSSIHHLYNIKN-QIISWYHFSA-D	CC1(CC(=O)[O-])c2cc3nc(cc4[n-]c(cc5[n-]c(cc(n2)C1CCC(=O)[O-])c(CC(=O)[O-])c5CCC(=O)[O-])c(CCC(=O)[O-])c4CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Fe+2]		C00748	cpd00557
cpd03426_m0	Sirohydrochlorin	C42H38N4O16	1	KWIZRXMMFRBUML-AHGFGAHVSA-F	CC1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C5CCC(=O)[O-])c(CC(=O)[O-])c4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]		C05778	cpd03426
cpd03189_m0	3-Carboxy-1-hydroxypropyl-ThPP	C16H22N4O10P2S	1	ZWUKRGPVMMTMAF-UHFFFAOYSA-L	Cc1ncc(C[n+]2c(C(O)CCC(=O)[O-])sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-481.36	C05381	cpd03189
M-00848_c0	C00354_D-Fructose 1,6-bisphosphate_C6H14O12P2	*	1					cpd00000
M-00847_e0	Biomass_Biomass	*	1					cpd00000
E-00515_c0	3.1.4.17	*	1					cpd00000
E-00514_c0	1.1.1.65	*	1					cpd00000
E-00513_c0	2.7.7.4	*	1					cpd00000
E-00512_m0	1.6.5.9	*	1					cpd00000
E-00511_m0	3.A.1.203.#	*	1					cpd00000
E-00510_c0	2.7.7.2	*	1					cpd00000
E-00509_c0	1.1.1.170	*	1					cpd00000
E-00507_z0	9.A.19.1.#	*	1					cpd00000
E-00508_c0	2.7.7.3	*	1					cpd00000
E-00505_z0	2.A.9.1.#	*	1					cpd00000
E-00506_z0	9.A.6.1.#	*	1					cpd00000
E-00524_c0	6.3.4.4	*	1					cpd00000
E-00523_m0	6.3.4.3	*	1					cpd00000
E-00526_m0	4.2.1.79	*	1					cpd00000
cpd03224_c0	Vitamin D2	C28H44O	1	MECHNRXZTMCUDQ-DAZNFBTHSA-N	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C	134.05	C05441	cpd03224
E-00525_c0	3.5.3.19	*	1					cpd00000
E-00520_c0	1.13.11.53	*	1					cpd00000
E-00522_c0	6.3.4.3	*	1					cpd00000
E-00521_c0	2.3.1.51	*	1					cpd00000
E-00516_m0	1.6.5.2	*	1					cpd00000
E-00517_c0	2.7.4.14	*	1					cpd00000
E-00518_c0	3.1.3.1	*	1					cpd00000
E-00519_c0	3.1.3.2	*	1					cpd00000
cpd14893_m0	(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA	C45H69N7O17P3S	1	XZYNVQDKYRHKFG-QOJZHLSOSA-J	CCCCCC=CCC=CCC=CCC=CCC=CCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-638.39	C16172	cpd14893
cpd17456_c0	S-Sulfanylglutathione	C10H16N3O6S2	1	QBOLVLBSUGJHGB-WDSKDSINSA-M	NC(CCC([O-])=NC(CSS)C(O)=NCC(=O)O)C(=O)O		C17267	cpd17456
E-00533_c0	3.2.1.113	*	1					cpd00000
E-00532_c0	1.1.1.330	*	1					cpd00000
cpd00699_e0	5-Dehydroquinate	C7H9O6	1	WVMWZWGZRAXUBK-SYTVJDICSA-M	O=C1CC(O)(C(=O)[O-])CC(O)C1O	-214.49	C00944	cpd00699
E-00531_m0	1.1.1.2	*	1					cpd00000
M-00821_c0	C00302_DL-Glutamate_C5H9NO4	*	1					cpd00000
E-00530_c0	3.1.3.4	*	1					cpd00000
M-00820_e0	C00302_DL-Glutamate_C5H9NO4	*	1					cpd00000
E-00537_c0	2.5.1.49	*	1					cpd00000
E-00536_z0	3.A.1.203.#	*	1					cpd00000
E-00535_c0	5.1.3.15	*	1					cpd00000
E-00534_m0	2.7.4.8	*	1					cpd00000
E-00529_c0	1.14.11.27	*	1					cpd00000
E-00527_c0	1.13.11.54	*	1					cpd00000
E-00528_c0	1.1.1.2	*	1					cpd00000
cpd14889_m0	(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA	C45H67N7O17P3S	1	KRIFZIRXAAITHR-KWFBMMABSA-J	CCC=CCC=CCC=CCC=CCC=CCC=CCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-616.03	C16168	cpd14889
E-00540_c0	4.1.1.17	*	1					cpd00000
cpd15090_m0	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahepta-2,6,9,12,15,18,21-enoyl- CoA	C45H65N7O17P3S	1	NVOWZIBKQIWTDG-ADUCOSNASA-J	CCC=CCC=CCC=CCC=CCC=CCC=CCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-595.22	C16374	cpd15090
E-00542_c0	2.5.1.46	*	1					cpd00000
E-00541_c0	2.3.1.50	*	1					cpd00000
cpd15093_m0	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA	C45H67N7O17P3S	1	UYOKHWFEUAJFMG-UIYHDVLFSA-J	CCCCCC=CCC=CCC=CCC=CCC=CCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-617.58	C16387	cpd15093
E-00544_m0	4.2.1.3	*	1					cpd00000
E-00543_m0	2.3.1.35	*	1					cpd00000
cpd00049_m0	Carboxylic acid	CO2R	1				C00060	cpd00049
E-00546_c0	3.5.4.25	*	1					cpd00000
E-00545_c0	2.6.1.52	*	1					cpd00000
E-00548_c0	6.3.5.2	*	1					cpd00000
E-00547_c0	6.3.5.1	*	1					cpd00000
E-00538_c0	1.14.13.70	*	1					cpd00000
cpd00623_e0	Sphinganine	C18H40NO2	1	OTKJDMGTUTTYMP-ZWKOTPCHSA-O	CCCCCCCCCCCCCCCC(O)C([NH3+])CO	-58.44	C00836	cpd00623
E-00539_c0	2.7.1.91	*	1					cpd00000
cpd11421_e0	trdrd	C10H15N4O4R4S2	1				C00342	cpd11421
cpd29787_c0	G10596	*	1					cpd29787
E-00058_e0	2.A.53.3.#	*	1					cpd00000
E-00057_e0	2.A.53.2.#	*	1					cpd00000
E-00059_e0	9.B.7.2.#	*	1					cpd00000
E-00054_e0	2.A.29.7.#	*	1					cpd00000
E-00053_e0	2.A.29.2.#	*	1					cpd00000
E-00056_c0	2.4.1.260	*	1					cpd00000
E-00055_c0	3.6.1.13	*	1					cpd00000
E-00050_z0	2.A.3.8.#	*	1					cpd00000
E-00549_c0	6.3.5.3	*	1					cpd00000
E-00052_z0	2.A.1.9.#	*	1					cpd00000
E-00051_m0	2.A.82.1.#	*	1					cpd00000
E-00556_c0	6.3.2.2	*	1					cpd00000
E-00557_z0	1.A.8.5.#	*	1					cpd00000
E-00558_z0	2.A.7.13.#	*	1					cpd00000
E-00559_c0	6.3.2.3	*	1					cpd00000
E-00552_c0	6.3.2.6	*	1					cpd00000
E-00553_c0	3.2.1.106	*	1					cpd00000
E-00554_c0	2.4.1.80	*	1					cpd00000
E-00555_c0	6.3.2.1	*	1					cpd00000
E-00550_z0	2.A.43.2.#	*	1					cpd00000
E-00551_c0	3.6.1.31	*	1					cpd00000
E-00069_m0	1.2.4.1	*	1					cpd00000
E-00068_z0	2.A.18.6.#	*	1					cpd00000
E-00067_c0	2.5.1.15	*	1					cpd00000
E-00066_c0	2.7.1.25	*	1					cpd00000
E-00065_c0	2.5.1.16	*	1					cpd00000
E-00064_c0	4.2.1.11	*	1					cpd00000
E-00063_c0	2.7.1.23	*	1					cpd00000
E-00062_c0	2.4.1.257	*	1					cpd00000
E-00061_c0	2.7.1.24	*	1					cpd00000
E-00060_z0	2.A.53.2.#	*	1					cpd00000
E-00569_c0	2.6.1.44	*	1					cpd00000
E-00567_m0	1.5.1.5	*	1					cpd00000
E-00568_m0	2.1.1.201	*	1					cpd00000
E-00565_c0	4.2.1.22	*	1					cpd00000
E-00566_c0	1.5.1.7	*	1					cpd00000
E-00563_c0	3.3.1.1	*	1					cpd00000
E-00564_c0	1.5.1.5	*	1					cpd00000
E-00561_c0	6.3.2.5	*	1					cpd00000
E-00562_c0	1.14.12.17	*	1					cpd00000
E-00560_c0	3.1.1.23	*	1					cpd00000
cpd14584_c0	Dehydrospermidine	C7H19N3	1	YAVLYBVKPXLZEQ-UXBLZVDNSA-Q	[H+].[NH3+]CCCC=NCCC[NH3+]	26.12	C15853	cpd14584
E-00036_m0	3.D.4.8.#	*	1					cpd00000
cpd14585_c0	N-(4-Aminobutylidene)-[enzyme]-lysine	C11H21N4O2R2	1				C15854	cpd14585
E-00035_m0	3.A.8.1.#	*	1					cpd00000
E-00038_e0	3.A.8.1.#	*	1					cpd00000
E-00037_e0	3.A.5.8.#	*	1					cpd00000
E-00039_z0	2.A.1.12.#	*	1					cpd00000
M-01297_c0	C00900_2-Acetolactate_C5H8O4	*	1					cpd00000
E-00030_z0	3.A.5.8.#	*	1					cpd00000
